7.675531914893618080e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.491418838500976562e+01,9.714941978454589844e+00,7.888473868370056152e-01,4.523177719116210938e+01,8.056172370910644531e+00,2.270607233047485352e+00
7.574468085106383342e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.471894073486328125e+01,9.682847976684570312e+00,7.872650027275085449e-01,4.485527420043945312e+01,8.076582908630371094e+00,2.277253150939941406e+00
7.473404255319150025e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.434395599365234375e+01,9.702600479125976562e+00,7.822009921073913574e-01,4.465948867797851562e+01,8.082374572753906250e+00,2.281841993331909180e+00
7.372340425531915287e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.397694778442382812e+01,9.649066925048828125e+00,7.751199007034301758e-01,4.373256683349609375e+01,8.078639030456542969e+00,2.301870822906494141e+00
7.271276595744681970e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.321526336669921875e+01,9.566931724548339844e+00,7.603536844253540039e-01,4.356428909301757812e+01,8.096976280212402344e+00,2.305052518844604492e+00
7.170212765957447232e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.284332275390625000e+01,9.600293159484863281e+00,7.512187957763671875e-01,4.320562362670898438e+01,8.088804244995117188e+00,2.315219163894653320e+00
7.069148936170213915e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.267095947265625000e+01,9.614295005798339844e+00,7.492393255233764648e-01,4.247418212890625000e+01,8.102160453796386719e+00,1.220808029174804688e+00
6.968085106382979177e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.196053695678710938e+01,9.617329597473144531e+00,7.355906963348388672e-01,4.176234054565429688e+01,8.144387245178222656e+00,1.218938827514648438e+00
6.867021276595744439e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.103458404541015625e+01,9.660903930664062500e+00,7.267609834671020508e-01,4.061899566650390625e+01,8.215934753417968750e+00,1.222603321075439453e+00
6.765957446808511122e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,4.048703384399414062e+01,9.615629196166992188e+00,7.175508737564086914e-01,3.968593978881835938e+01,8.244739532470703125e+00,1.223567008972167969e+00
6.664893617021277805e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,3.974349975585937500e+01,9.651570320129394531e+00,7.091178894042968750e-01,3.867764282226562500e+01,8.298039436340332031e+00,1.231296658515930176e+00
6.563829787234043067e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,3.937462997436523438e+01,9.686925888061523438e+00,7.029128074645996094e-01,3.720817565917968750e+01,8.025561332702636719e+00,1.237191915512084961e+00
6.462765957446808329e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,3.840879821777343750e+01,9.694162368774414062e+00,6.905203461647033691e-01,3.676548767089843750e+01,8.009227752685546875e+00,1.236385703086853027e+00
6.361702127659575012e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,3.705274963378906250e+01,9.678624153137207031e+00,6.605795025825500488e-01,3.611902618408203125e+01,8.070981979370117188e+00,1.238026738166809082e+00
6.260638297872340985e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,3.665951538085937500e+01,9.720776557922363281e+00,6.481810212135314941e-01,3.546455001831054688e+01,8.116982460021972656e+00,1.244250655174255371e+00
6.159574468085106957e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,3.626939010620117188e+01,9.712648391723632812e+00,6.474125981330871582e-01,3.458316802978515625e+01,8.115468978881835938e+00,1.248847365379333496e+00
6.058510638297872930e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,3.566167449951171875e+01,9.674416542053222656e+00,6.450751423835754395e-01,3.435560226440429688e+01,8.009035110473632812e+00,1.247739315032958984e+00
5.957446808510638903e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,3.445866775512695312e+01,9.649645805358886719e+00,6.277060508728027344e-01,3.415055847167968750e+01,8.021916389465332031e+00,1.248835563659667969e+00
5.856382978723404875e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,3.405121612548828125e+01,9.685542106628417969e+00,6.196480989456176758e-01,3.350296401977539062e+01,8.060851097106933594e+00,1.254732608795166016e+00
5.755319148936170848e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,3.321776580810546875e+01,9.703717231750488281e+00,6.167055964469909668e-01,3.286878585815429688e+01,7.980646610260009766e+00,1.258134603500366211e+00
5.654255319148936820e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,3.259263610839843750e+01,9.665583610534667969e+00,6.078564524650573730e-01,3.177600288391113281e+01,7.903982639312744141e+00,1.262426614761352539e+00
5.553191489361702793e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,3.218378067016601562e+01,9.700874328613281250e+00,6.048793196678161621e-01,3.108973312377929688e+01,7.901135444641113281e+00,1.270463347434997559e+00
5.452127659574468765e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,3.179691314697265625e+01,9.723584175109863281e+00,6.016469597816467285e-01,3.040862274169921875e+01,7.903094291687011719e+00,1.272811532020568848e+00
5.351063829787234738e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,3.098383140563964844e+01,9.781778335571289062e+00,5.822806954383850098e-01,3.018288612365722656e+01,7.916183471679687500e+00,1.273395895957946777e+00
5.250000000000000000e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,3.035410308837890625e+01,9.867634773254394531e+00,5.799160599708557129e-01,3.018288612365722656e+01,7.916183471679687500e+00,1.273395895957946777e+00
5.148936170212765973e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.950832557678222656e+01,9.810475349426269531e+00,5.682745575904846191e-01,2.955812644958496094e+01,7.993994235992431641e+00,1.281104564666748047e+00
5.047872340425531945e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.863654518127441406e+01,9.796830177307128906e+00,5.454775691032409668e-01,2.869543075561523438e+01,7.746071815490722656e+00,1.286844372749328613e+00
4.946808510638297918e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.819095230102539062e+01,9.812793731689453125e+00,5.398663282394409180e-01,2.759317588806152344e+01,7.694936275482177734e+00,1.299360990524291992e+00
4.845744680851063890e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.752045631408691406e+01,9.830303192138671875e+00,5.253494977951049805e-01,2.734241104125976562e+01,7.654468059539794922e+00,1.302279114723205566e+00
4.744680851063829863e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.752045631408691406e+01,9.830303192138671875e+00,5.253494977951049805e-01,2.664960861206054688e+01,7.672677516937255859e+00,1.314384102821350098e+00
